"","x"
"6478","   carik driver lokasi  tunggu dicancel  deh"
"6479","bagus kurir"
"6480","kecewa buruk etitudenya"
"6481","aduh download apk mesan car driver suruh offline apk takut takut bunuh lapor ig  drivers aneh costumer service lelet download"
"6482","alogaritma aplikasi sengaja bikin driver sasar pick up driver baca map pesan berulang tarif dinaik kan aplikasi"
"6483"," turun kualitas  apk bantu cepat lamaa ribet"
"6484","nyaman tuju"
"6485"," kota app terima   bantu  mudik rute angkot  sore susah transportasi"
"6486"," sgini senang  mesen food jam malam knapa anggap fiktif mesan tau pesan fiktif ya tlng pstikan nilai msukan driver  pstikannya tlpn  orang pulsa pesan anggap fiktif telpon jujur pulsa sekal mnelpon  nlpn driver"
"6487"," batu butuh bantu"
"6488","lumayanmemuaskan"
"6489","alhamdulillah driver ramah"
"6490","daftar akun bekuk nge instal "
"6491"," bayar suai nyaman  bayran murah car ngebut buru order bxk tuh"
"6492","heran deh mitra  gojek cek identitas sim test drive daftar driver ya driver  gaco gas tau lintas ya customer celaka nihil lintas  gaco motor anak sd jago  driver tabrak nabrak kemudi lampu sen kanan belok kiri deh kacau"
"6493","  aplikasi update terinstall meupdate  kuota versi  update update "
"6494","harga murah kualitas"
"6495","ya hati hati kendara ya"
"6496","nyaman "
"6497","area jogja beli kisar meter meter ongkir ribu nyekik langgan njimm amjinnnnmm untung ya untung"
"6498","bantu pergi"
"6499","sesat peta aplikasi suai"
"6500","puas cepat respon ya"
"6501","drivernya ramah mobil nyaman"
"6502","pesan  kemudi batal pesan situ saldo"
"6503","verifikasi photo selfi"
"6504","cepat mudah hemat biaya"
"6505","aplikasi bagus cuman driver ajar tanggap sanksi  pindah gojek "
"6506","kak susah  verivikasi gabisa nganter pesan"
"6507","elokk aplikasi  padam sudahhhhh haram ode  nak mampusssss deh driver nak keja  bagus bubarr susah  teruk"
"6508"," aplikasi  dpet driver jauh bikin malas tunggu efektif efektif batalin tega drivernya byee bye "
"6509","fitur an ya  subscraption iya saldo ovo tuju bayar langsung saldo   ya  orang anak kuliah anak kos an harga"
"6510","driver ngaret ya order masuk langsung berangkat nyantai bikin orang lambat"
"6511","sibuk cepat food bantu"
"6512"," nge lumayan bagus nyaman"
"6513","kemudi mobil nyaman"
"6514","gila  promo food jam malam jam malam promony pindah jam sore anak gue lapar gegara tunggu akhirny hasil"
"6515"," jelek sekarang mau kirim barang sulit begitu jamnya memilih    otomatis pengin cepat sampai kok suruh pilih waktu pokognya jelek"
"6516","pe aplikasi pesan suruh selfie praktis"
"6517","payah masuk akun kacau nih aplikasi "
"6518","proses selamat tuju tks  car"
"6519"," mudah"
"6520","aplikasi ya bantu"
"6521","jemput cepat service ok"
"6522","gojek ambil driver biaya penanganan aplikasi mahal  diskon"
"6523","lumayancepat"
"6524","pesan bagus gojek  warung tutup cancel nelpon pulsa cancel sial"
"6525","mudah jaga tumpang ya"
"6526","ganti angkat ribet verifkasi email verifikasi phone"
"6527","cepat tanggap"
"6528","  masuk fb parah bknnya gampangin bikin emosi"
"6529","good  nyaman aman"
"6530"," bantu butuh"
"6531"," ya drivernya jaga privasi tumpang chat sebar nomor hp sembarang"
"6532"," grap teliti  restoran tutup muncul aplikasi konsumen ribet batal susah"
"6533","praktis nyaman"
"6534","mas supirnya ramah tamah sopan"
"6535","semoga promonya"
"6536","pndaftaran akun potong apliksinya nyata bayang order jarak harga potong bensin mobil pertamax online order  potong sus prndaftaran potong sngat cekik miind kaya mu miskin orang aplikasi"
"6537"," map baharu cari titik pas rumah google aplikasi sebelah pas coba ketik masuk alamat mudah layanan"
"6538","lumayan express driver amanah  kerja jelek nama  x barang terima map  telp angkat utama moment raya"
"6539","pulang pergi seli sekal"
"6540","x  jasa  thenks ya semoga mantab"
"6541","trima mudah mudah lancar rezeki"
"6542","pesan  terang ups salah aman aman diupdate"
"6543","ayo hoi hoi order  endi driver setia order   order  semangat kalah gojek maju pantang mundur  maju  sukses top markotop"
"6544","senang promo"
"6545","kakak mohon perbaikki ya donload masuk daftar tulis mohon maaf sumatra barat mohon ya kakak perbaikki hapus apdet ya ya kakak bilang terima  ya kakak"
"6546","armada ber nyaman ok  trimksh driver"
"6547","ya kode verifikasi muncul uninstall install aplikasi bisa butuh   coba bantu admin  bagus"
"6548","launching ovo gagal coba"
"6549","mantap"
"6550","lumayan the best   jarak biaya ongkos murahin dikit ya terima "
"6551","pesan pesan kitar menit cancel mohon fitur cancel"
"6552","pesan  susah  pesan  bike"
"6553","supir sabar hati"
"6554","lumayankemudi"
"6555","layanan driver ramah responsip"
"6556","driver baca maps baca chat baca note"
"6557","cuaca terang benderang suhu  apk ujan harga x lipat "
"6558","pesan mpek lenjer kapal selam jual porsi harga beda kirim gabung porsi timun kuah bungkus bihun kesan pelit"
"6559","pokok cepat sia instal "
"6560","error bantu "
"6561","cuaca bagus app hujan harga"
"6562","suka hati kemudi  promo putwr jam"
"6563","tarif suka berubah lokasi jarak aneh "
"6564","ongkir mahal beli menit   hitung jam ongkir ribu biaya layanan ribu beli"
"6565","promo pajang  penuh syarat"
"6566","sabar bintang sempurna kerena customer nyaman"
"6567"," mari buka mudah ribet gampang aplikasi model bingung klik pilih lokasi tuju muncul lokasi jemput pilih lokasi jemput buru gara gara pilih peta titik lokasi kecewa aplikasi  gara gara "
"6568","terima   bantu tingkat salam sukses"
"6569"," iklan ya ngebuka aplikasi  ganggu  dikit buka aplikasi  mending hapus bolak buka"
"6570","pesan susah  verifikasi wajah ribet siang orang"
"6571","suai maps google jalur  aplikasi ambil jarak biar bayar mahal"
"6572","install  aplikasi"
"6573","kecewa   app indak akun login ovo indak tau ganti akun ribet bintang"
"6574","salah pilih aplikasi  nyaman promonya bayar mudah mesan"
"6575","atur lokasi jemput "
"6576","mantap  promonya puas  deh pokok"
"6577"," alamat geser alamat simpan diubah   drivernya sesat "
"6578","ulang  laku bayar  ovo nge link suai nomer hp email  ovo nge link ovo "
"6579","mennyatu terpokus jadila geribnile persetasi ungkit karir"
"6580","terima  ya  ramah"
"6581","istimasi nalar min"
"6582","mohon audit tuh driver mobil laku jelek atitud sekal mergukan usaha "
"6583","chat driver susah sekal"
"6584","iklan video muter otomatis pause stop iklan foto terima iklan video no way note geser geser video muter ulang huh ngabis kuota"
"6585"," sistem aplikasi email email lupa  opsi"
"6586","mantap cepat ramah"
"6587","gerak dimaps driver jemput lambat"
"6588","mudah cari transportasi"
"6589","lumayanpesan"
"6590","cepat ramah tks "
"6591","sanga cepat jemput sopan"
"6592"," tarif mahal  murah gojek maxim indriver  pergi pulang kerja senin jumat tarif  murah banding gojek maxim indriver semenjak lihat teman gojek titik jemput titik tuju situ banding harga  gojek sekal beda nyata tarif gojek murah banding  pindah gojek"
"6593","min saran  order  kendara munkin fitur main game aplikasi biar  tunggu sen bosan tunggu"
"6594","mudah "
"6595","aplikasi   operator cs kantor ambil sopir kendal maps  goblog muter muter survei  ya cuk"
"6596","dikit bikin hp erorr susah order "
"6597","buka menu white screen masuk  white screen  maslaah alami langsung kembang sistem paksa uninstall apk mohon info install ulang aplikasi  menuh menuhin simpan terima "
"6598","pelanyanannya fasilitas aplikasi lengkap mudah fleksibel tah tingkat"
"6599","mapsnya akurat kemudi bingung"
"6600","diupdate buka"
"6601","motor kadang kadang beda aplikasi"
"6602","opsional bantu  rekomendasi"
"6603","ok apk bantu orang tingkat kinerja nya"
"6604","aplikasi grap bantu efisien servis murah hemat "
"6605","aplikasi bagus  cari  minum kendara"
"6606","sopan senang mobil bagus "
"6607","bantu pergi aktivitas dll"
"6608","mahal biaya mesan pesan  suka order gabung enak main potong paket langgan unlimited rb konfirmasi daftar rp rb"
"6609","suka beli  aplikasi anak"
"6610"," usaha  driver mobil orang driver sepeda motor  layanan customer customer dikabarin orang dibatalin customer tunggu an customer tunggu customer terima  hati"
"6611","mudah praktis sen ramah driver nya"
"6612","ramah murah senyum"
"6613","pagi customer kondisi emergency aba mitra car tetangga menelfon order offline tanggap"
"6614","suka  jasa  respon cepat"
"6615","bantu dengn  aktftas mudah"
"6616","kesel    tarif pas order suai pas selesai order masaa driver nambahin biayaa persetujuan customer  driver nambahinn biayaa ribu langsung potong tailah"
"6617","driver verifikasi muka ketat niat jahat driver usut biar imbang tumpang mesti wajib verifikasi muka order akun tumpang mesti ekslusif kompetitor cantum ktp kakak akun tumpang anjurkan ovo oknum tumpang akhir jahat begal driver bunuh driver  tol jagorawi tanggal jam tumpang se"
"6618","aktifin ovo tulis aktif "
"6619","apk tolol login ganti ganti akun angkat milik akun login akun laku akun kena nonaktif bagus gojek ganti akun"
"6620","transportasi bantu"
"6621","nyaman bawa motor sukses terima "
"6622","gampang cari  jajan aplikasi"
"6623"," aksesnlokasi"
"6624","  rekrut hati nilai etika kendara adik tabrak  nabrak adek pulang kerja nabrak gara gara marah kostumer adek tau tabrak sengaja plat no kecatet gue laporin lu polisi otak "
"6625","bantu aplikasi sulit cari angkut"
"6626","gila   food mahal  pilih kirim prioritas langsung standar order didouble customer milik beda harga ojolnya mahal  ya eh nyata siojol cuman ongkos angka bayar  beda  ojolnya order double ongkos x lipat hitung jarak gila  customer bayar full dosa "
"6627"," pungli top up ovo rb eh ambil rb tau free ongkir   unlimited eh bayar gratis ongkir haha promo diskon  amanah  ngibulin customer entar pake malas sehat sehat  asli real"
"6628","ramah cepat tanggap fasilitas oke"
"6629"," ting bahasa aplikasi"
"6630","iklan  aplikasi kesal  mencet tombol aplikasi    minimal  bikin iklan masuk aplikasi"
"6631","bantu promonya"
"6632","login susah internet mata yutub lancar"
"6633","aplikasi bantu "
"6634","aplikasi bantu pergi sulit mudah mesan  hati tenang alhamdulillah"
"6635","lumayankeren tarif jangkau inti the best and recommend  pokok"
"6636","pesan tunai muncul bayar tolak"
"6637","lumayanbagus"
"6638","mobil ber nyaman"
"6639","bantu sekal kadang sopir ya marah  suruh tunggu bentar ambil duit"
"6640","ribeeeet verivikasi  "
"6641","bayar biar pesan cepat performa kayak hemat fungsi bayar kagak tingkat kelak mesen  mending  hemat rugi  instan"
"6642","sepir rama"
"6643","gue raw material lebaran alam semesta alam semesta alam semesta pilih ya"
"6644","puas ramah"
"6645","  benerin input alamat alamat nemu  titik ya sen  food salah gara gara alamat titik beda"
"6646","semoga hasil cuan aplikasi thank "
"6647","drivernya ramah sopan"
"6648","kronologi pesan  bike tunai berangkat an pesan selesa  driver bingung loh driver curhat rupa  bayar tunai bayar aman mohon sistem langgan driver rugi driver kena suspand menit an loh sayang tindak"
"6649","mantap cepat efektif"
"6650","kecewa pesan  jam jam kunjung"
"6651"," suruh nyediain ojolnya duit receh sekal  ngapapa  ribu  ngapapa  k tuh"
"6652","kesel order  food drivernya hubung  suai estimasi"
"6653","kemudi sabar"
"6654","ya suruh update update deh tuju minggu update deh uninstal aplikasi heran"
"6655","harga estimasi mahal segitu jarak mohon"
"6656","keren cepat bantu"
"6657","daerah ng sedia driver kah pergi pemlang cari drivernya susah "
"6658","kemudi ramah sopan selamat tuju"
"6659","nge bug apk "
"6660","tolooong b  tuyul map orang mah tunggu menit map driver sebelah hancur  apk "
"6661","nyaman sekal ramah abang"
"6662","cepat kirim ramah"
"6663","benci  food double order tau mending terima order  double order"
"6664"," notif jam sholat fardhu ganggu bintang"
"6665","order  rider nyasar tinggal tunggubdi rumah rumah   pergi beli deh mahal"
"6666","update ya penuh memori heng hp inti update update bikin ribet "
"6667","gawat aplikadinya susah mahal maaf"
"6668","lumayancepat tunggu"
"6669","aplikasi grep orang kecewa aplikasi grep"
"6670","  mudah cepat  aplikasi"
"6671","bagus aplikaainya suka aplikasi taring semoga keswpian aminnnnnn"
"6672","driver mobil suka nolak rejeki mentang mentang car hemat suka cancel castemer kecewa"
"6673","halo  knapa verifikasi no hp email buka app  saldo ovo ku tolak verifikasi ditawarin buka akun  buka akun saldo ku aktif hangus"
"6674","pesan  kendara verifikasi wajah  laku fungsi bingung pesan  kendara"
"6675","promonya doang automatis promo pasang"
"6676","cs nama atha buruk cs tinggal kirim pesan sedia ya copy paste bantu obrol robot  nomor kemudi sedia  diupdate biar aktif hubung  nomor nama kemudi bambang sugiyono aktif main tutup obrol"
"6677","bantu inspirasi mudah tranportasi"
"6678","mohon sistem update susah  memori  wifi paket sinyal full indak diupdate   update gagal langgan  aplikasi uninstal download "
"6679","biaya pesanna"
"6680"," driver kasar sebal solot  tau tau map suka eror salah"
"6681","bantu pr saya harga hemat kantong"
"6682","update tunggu proses beli pulsa kuota aneh"
"6683","mantab   murah membantuu"
"6684","akun  mesan tangguh notifikasi alas operator aneh  suruh  aplikasi ojol "
"6685"," capture foto profil kemudi nomor telpon alamat barang tinggal tks"
"6686","beli thaitea transit konfirmasi buru dingin woy"
"6687","bantu darurat"
"6688","ovo cash unavailable deh topup buru baca pusat bantu asa salah gaisa  "
"6689","mapsnya"
"6690","drivernya sopan cepat santun tanggap good pokok"
"6691","aplikasi bantu transportasi apapun tapi suka pesan selfie dulu enggak tau berlaku   pesan harinya terus driver carnya nge cancel selesa  duluan driver bawa tujuan untuk bintang ya driver carnya terima "
"6692","daerah cirebon tunggu menit sekal kena cancel driver nya"
"6693","bantu"
"6694","terima berkat belanja  lezatttt senang sekal"
"6695","masuk kode verifikasi sms coba ulang   kode nya"
"6696","batu pilih buka puasa ribet"
"6697","ramah kondisi mobil bagus"
"6698","cepat drivernya ramah"
"6699","customer kecewa  situ gratis ongkir gilir pesan ongkos kirim biaya mesan   grtis ongkir grtis ongkir bikin ribet"
"6700","bantu isi giat"
"6701","peta kerjasama google map ya lokasi update"
"6702","hari pesan  mobil jarak tempuh   aplikasi km   km bawa muter tarif mahal dan update aplikasi klik mental"
"6703"," resto mark up driver potong biaya aplikasi order gabung motong argo menang tuh"
"6704","fasilitas  bantu keluarga  jaga kualitas ya utama harga mahal ya hehe"
"6705","komen memuaskan"
"6706","halo admin  id complain nih alam   ganggu privasi no hp daftar  salah aktivitas beli food bike selesai mas  ngechat pribadi privasi mohon  no hp daftar samar takut salah menganggu privasi"
"6707","lumayancepat mudah pilih pilih memuaskan"
"6708","tingkat khusus daerah desa cari  susah"
"6709","kemudi bagus sopan ramah"
"6710","aplikasi sial kena ongkir pas pesan  gilir bayar cash hapus aplikasi tipu"
"6711"," aplikasi konyol destinasi input suai order  bintang"
"6712","bagus "
"6713","langgan  unlimited diskon ongkir  pesan  food disc ongkir ovo ribu promosi kapok deh langgan  unlimited"
"6714","mudik maret bingung poncol terboyo alkhamdulillah om  tunggu  menit nympai poncol om tunggu istirahat semoga berkah lancar rezeki ya amin"
"6715","bagus  bayar via dana"
"6716","bantu utama  food  car motorcycle nya"
"6717","pesan  kendara  belanja cepat "
"6718","kemudi ramah "
"6719"," bantu pergi bantu laku  mudah cepat"
